	step	epoch	lr	loss_step	accuracy_step	params_norm_step	logits_norm_step	grads_norm_step	mu_norm_step	nu_norm_step	sharpness_step	n_iter	attempt	pre_sharpness_step	pre_n_iter	pre_attempt	num_params
0	1.0	1.0	1.5625e-05	0.050223651579004165	0.1087999939918518	90.532958984375	0.09900455921888351	0.02794380858540535	0.0	0.0	0.08609643723257707	6.0	0.0	98833.65606372274	7.0	0.0	2103818
1	2.0	1.0	3.125e-05	0.05006016929812633	0.10979999601840973	90.53290557861328	0.0986265018582344	0.027591394260525703	0.0027943814639002085	1.7322127732199988e-08	0.08581893847598236	6.0	0.0	41440.25146619662	7.0	0.0	2103818
2	3.0	1.0	4.6875e-05	0.049739543019919785	0.11180000007152557	90.5328140258789	0.0984610840678215	0.026889003813266754	0.0052740080282092094	3.4169655549476374e-08	0.08536735351951916	6.0	0.0	25865.52565727379	7.0	0.0	2103818
3	4.0	1.0	6.249999999999999e-05	0.049273158741991015	0.11879999935626984	90.53275299072266	0.09965986013412476	0.02587699331343174	0.0074350181967020035	5.0119592032160654e-08	0.08500377917880489	6.0	0.0	18821.620553512294	7.0	0.0	2103818
4	5.0	1.0	7.8125e-05	0.04867944222517256	0.13099999725818634	90.53275299072266	0.10373732447624207	0.024571675807237625	0.0092775234952569	6.48187992169369e-08	0.08499353092294834	6.0	0.0	14794.564397241458	7.0	0.0	2103818
5	6.0	1.0	9.375e-05	0.04798169390326431	0.14919999241828918	90.53292083740234	0.1122162789106369	0.023020228371024132	0.010802660137414932	7.799815904263596e-08	0.08559299825434186	6.0	0.0	12274.25269049541	7.0	0.0	2103818
6	7.0	1.0	0.000109375	0.04720328941014168	0.16899999976158142	90.53335571289062	0.12624873220920563	0.02124064415693283	0.012015631422400475	8.947877461196185e-08	0.08705224064469574	6.0	0.0	10710.496348202505	7.0	0.0	2103818
7	8.0	1.0	0.000125	0.04637378612781875	0.18699999153614044	90.5341796875	0.14629723131656647	0.01923189125955105	0.012922652997076511	9.91567219443823e-08	0.08941451495752896	5.0	0.0	9705.600101161304	7.0	0.0	2103818
8	9.0	1.0	0.00014062500000000004	0.04552599534555899	0.21159999072551727	90.53550720214844	0.17239129543304443	0.0169490035623312	0.013528840616345406	1.0698440888745608e-07	0.09334328085315864	5.0	0.0	9053.635133266862	7.0	0.0	2103818
9	10.0	1.0	0.00015625	0.04469706175560151	0.23339998722076416	90.53744506835938	0.20436516404151917	0.014335927553474903	0.013834386132657528	1.12956406894682e-07	0.09902313756364729	5.0	0.0	8661.501688023729	6.0	0.0	2103818
10	11.0	1.0	0.000171875	0.04393011953906279	0.2533999979496002	90.54008483886719	0.24185653030872345	0.011371674947440624	0.01383215095847845	1.1710854863622444e-07	0.10656212871922949	4.0	0.0	8525.888846086886	6.0	0.0	2103818
11	12.0	1.0	0.0001875	0.04327485291848596	0.27160000801086426	90.5434799194336	0.28428784012794495	0.00822077039629221	0.01350796315819025	1.1956731782447605e-07	0.11663339677592084	4.0	0.0	8535.75367580581	6.0	0.0	2103818
12	13.0	1.0	0.00020312500000000002	0.042777951454672114	0.28119999170303345	90.54761505126953	0.33042633533477783	0.006030381191521883	0.012839830480515957	1.206387452157287e-07	0.12945809535321465	4.0	0.0	8609.064874107511	6.0	0.0	2103818
13	14.0	1.0	0.00021875000000000003	0.042462362932862464	0.2895999848842621	90.5523681640625	0.37782323360443115	0.007359866052865982	0.01181067619472742	1.2092664292140398e-07	0.14515608589232382	4.0	0.0	8670.29307079423	6.0	0.0	2103818
