	step	epoch	lr	loss_step	accuracy_step	params_norm_step	logits_norm_step	grads_norm_step	mu_norm_step	nu_norm_step	sharpness_step	n_iter	attempt	pre_sharpness_step	pre_n_iter	pre_attempt	num_params
0	1.0	1.0	0.001	0.5552643707997867	0.07819999754428864	55.53586959838867	3.2197890281677246	5.544979095458984	0.0	0.0	48.818809156135195	5.0	0.0	1174515.4502797571	7.0	0.0	2103818
1	2.0	1.0	0.001	1.9677578930238597	0.1013999953866005	55.54185485839844	5.9511399269104	14.293061256408691	0.554498016834259	0.0007548114517703652	76.30111992939489	8.0	0.0	46365.126395358144	10.0	0.0	2103818
2	3.0	1.0	0.001	0.3317305987252403	0.14059999585151672	55.540977478027344	2.361132860183716	3.0797104835510254	1.139682412147522	0.0056462460197508335	40.51454779498047	7.0	0.0	23786.245733456275	6.0	0.0	2103818
3	4.0	1.0	0.001	0.22196328346965313	0.12359999865293503	55.54716110229492	1.896849513053894	2.3095505237579346	1.2265980243682861	0.005878453608602285	40.92587051157044	5.0	0.0	22330.70419227929	8.0	0.0	2103818
4	5.0	1.0	0.001	0.2358541797315916	0.13359999656677246	55.55681610107422	1.9988878965377808	2.8799402713775635	1.0086877346038818	0.005958014167845249	46.34153515250175	6.0	0.0	21122.484896460734	8.0	0.0	2103818
5	6.0	1.0	0.001	0.16177058160737573	0.1477999985218048	55.567684173583984	1.6029337644577026	1.536577582359314	0.8276394009590149	0.006100613623857498	51.392792977340676	8.0	0.0	20038.65472421723	10.0	0.0	2103818
6	7.0	1.0	0.001	0.15748327193584177	0.14459998905658722	55.579673767089844	1.5005614757537842	1.490417718887329	0.7485628724098206	0.0061251320876181126	56.37367817086445	8.0	0.0	18821.854957312094	9.0	0.0	2103818
7	8.0	1.0	0.001	0.16233525120586043	0.15039999783039093	55.59169387817383	1.518479824066162	2.0103514194488525	0.6942898035049438	0.006145715247839689	60.01138871238227	8.0	0.0	18636.917870918543	10.0	0.0	2103818
8	9.0	1.0	0.001	0.12416745875014348	0.1485999971628189	55.60312271118164	1.3118048906326294	1.351746916770935	0.6689144968986511	0.006194040644913912	62.759972459921336	8.0	0.0	17900.977566458205	9.0	0.0	2103818
9	10.0	1.0	0.001	0.10431184187206005	0.1858000010251999	55.61416244506836	1.2227215766906738	1.0746978521347046	0.634673535823822	0.006208974402397871	65.4764673779582	8.0	0.0	18088.200892034438	7.0	0.0	2103818
10	11.0	1.0	0.001	0.11491509659691151	0.18599998950958252	55.624839782714844	1.3006500005722046	1.7046170234680176	0.5466698408126831	0.00621753791347146	67.64994211185935	8.0	0.0	17749.74251680528	7.0	0.0	2103818
11	12.0	1.0	0.001	0.10579899856303332	0.2035999894142151	55.6348991394043	1.2178053855895996	1.4146701097488403	0.46516409516334534	0.006255290936678648	67.94941377780678	7.0	0.0	16985.429328576345	7.0	0.0	2103818
12	13.0	1.0	0.001	0.08683394488989675	0.20239999890327454	55.64430236816406	1.0386793613433838	0.7689305543899536	0.43413621187210083	0.006279489025473595	67.56565989076768	7.0	0.0	16282.027252559743	7.0	0.0	2103818
13	14.0	1.0	0.001	0.08396658411133942	0.18799999356269836	55.653106689453125	0.9975405931472778	0.9512212872505188	0.3999945819377899	0.006280782166868448	67.3714252155759	7.0	0.0	15744.377015468537	7.0	0.0	2103818
14	15.0	1.0	0.001	0.08665049728549606	0.19359999895095825	55.661258697509766	1.0247968435287476	1.1184145212173462	0.35377734899520874	0.006286934018135071	67.36995216510924	7.0	0.0	15336.12054409014	7.0	0.0	2103818
15	16.0	1.0	0.001	0.08147606734885747	0.21220000088214874	55.66871643066406	0.9982266426086426	0.9381721615791321	0.3297584354877472	0.00629945145919919	67.21526462284028	7.0	0.0	15101.81158223315	7.0	0.0	2103818
16	17.0	1.0	0.001	0.0722536780026299	0.2401999980211258	55.67551040649414	0.9466540813446045	0.6676210165023804	0.32362592220306396	0.006307920906692743	66.63112996541989	6.0	0.0	14984.02538123755	7.0	0.0	2103818
17	18.0	1.0	0.001	0.06663216312534662	0.2467999905347824	55.681732177734375	0.9155160188674927	0.5633038878440857	0.30849307775497437	0.006308778189122677	66.27899927912455	6.0	0.0	14801.91634575921	7.0	0.0	2103818
18	19.0	1.0	0.001	0.06657723001776353	0.25	55.68743133544922	0.9111356139183044	0.6757890582084656	0.2751571536064148	0.006306026130914688	65.87265049113742	6.0	0.0	14482.070791252554	7.0	0.0	2103818
19	20.0	1.0	0.001	0.06705765814211387	0.2491999864578247	55.69261169433594	0.8987239003181458	0.738637387752533	0.23467089235782623	0.006306088529527187	65.39881804154767	6.0	0.0	14162.558936851381	7.0	0.0	2103818
20	21.0	1.0	0.001	0.06311765047361337	0.26899999380111694	55.69729995727539	0.8389446139335632	0.6096943616867065	0.20649001002311707	0.006308958865702152	64.7553519116075	6.0	0.0	13902.111070221106	7.0	0.0	2103818
