	step	epoch	lr	loss_step	accuracy_step	params_norm_step	logits_norm_step	grads_norm_step	mu_norm_step	nu_norm_step	sharpness_step	n_iter	attempt	pre_sharpness_step	pre_n_iter	pre_attempt	num_params
0	1.0	1.0	0.001	0.050223651579004165	0.1087999939918518	90.532958984375	0.09900455921888351	0.02794380858540535	0.0	1.7322354324278422e-05	0.08627985555752218	6.0	0.0	5546.9035442293125	7.0	3.0	2103818
1	2.0	1.0	0.001	0.049894210570880865	0.10999999940395355	90.5328598022461	0.09844721108675003	0.02722642570734024	0.0027943814639002085	1.7322354324278422e-05	0.08501405605343626	6.0	0.0	2690.9215244692277	8.0	2.0	2103818
2	3.0	1.0	0.001	0.04944533437031185	0.11580000072717667	90.5328598022461	0.09915629774332047	0.026294898241758347	0.005237323697656393	1.7321433915640227e-05	0.08511590527134943	6.0	0.0	2078.7876331357743	6.0	0.0	2103818
3	4.0	1.0	0.001	0.048918203944779255	0.12619999051094055	90.53311157226562	0.1021433174610138	0.025252172723412514	0.0073420219123363495	1.7319351172773167e-05	0.0856816975927124	6.0	0.0	1807.3924609360283	6.0	0.0	2103818
4	5.0	1.0	0.001	0.048336546339059594	0.14159999787807465	90.53363037109375	0.10806376487016678	0.02413727156817913	0.009130444377660751	1.731599695631303e-05	0.08685544629160281	6.0	0.0	1570.3426537843238	6.0	0.0	2103818
5	6.0	1.0	0.001	0.047712197331991814	0.15779998898506165	90.53450775146484	0.11727169901132584	0.022965624928474426	0.010626170784235	1.7311338524450548e-05	0.08880954802904639	6.0	0.0	1461.059927832626	5.0	0.0	2103818
6	7.0	1.0	0.001	0.047056657221447216	0.1762000024318695	90.5358657836914	0.12984254956245422	0.021732185035943985	0.011851860210299492	1.7305364963249303e-05	0.09153508730132498	5.0	0.0	1384.8885014473321	5.0	0.0	2103818
7	8.0	1.0	0.001	0.04637757056240079	0.19599999487400055	90.53778076171875	0.1457628309726715	0.02040841430425644	0.01282766554504633	1.7298079910688102e-05	0.09570970477652865	5.0	0.0	1361.3367071264531	5.0	0.0	2103818
8	9.0	1.0	0.001	0.04568322193668377	0.21679998934268951	90.54033660888672	0.16497069597244263	0.018930863589048386	0.01356867328286171	1.7289483366766945e-05	0.10118764279434479	5.0	0.0	1417.6338247155509	9.0	0.0	2103818
9	10.0	1.0	0.001	0.04498511877449129	0.23759999871253967	90.54363250732422	0.18737338483333588	0.017248885706067085	0.01408248208463192	1.7279546227655374e-05	0.10820745081312466	5.0	0.0	1463.6566209393368	8.0	0.0	2103818
10	11.0	1.0	0.001	0.04429819355905081	0.25839999318122864	90.54772186279297	0.21287326514720917	0.015301533974707127	0.014370453543961048	1.7268241208512336e-05	0.11699351128485026	5.0	0.0	1539.477328515906	8.0	0.0	2103818
11	12.0	1.0	0.001	0.04364097046209911	0.2696000039577484	90.55267333984375	0.24119985103607178	0.0130489906296134	0.014427242800593376	1.72555519384332e-05	0.12749315932081168	4.0	0.0	1631.010963260643	7.0	0.0	2103818
12	13.0	1.0	0.001	0.04303279635813771	0.28459998965263367	90.55850982666016	0.271978497505188	0.010509719140827656	0.014241810888051987	1.7241512978216633e-05	0.1401846518697088	4.0	0.0	1749.2640052152924	7.0	0.0	2103818
13	14.0	1.0	0.001	0.04249480602174483	0.29339998960494995	90.56520080566406	0.30438822507858276	0.00786070991307497	0.013800966553390026	1.722623892419506e-05	0.15462807591832423	4.0	0.0	1875.534412713948	6.0	0.0	2103818
14	15.0	1.0	0.001	0.042038714544495634	0.30399999022483826	90.57267761230469	0.3373349905014038	0.005717708263546228	0.013094949536025524	1.720997352094855e-05	0.1703110957901995	4.0	0.0	2021.7157964662683	6.0	0.0	2103818
15	16.0	1.0	0.001	0.04166393466760803	0.319599986076355	90.58081817626953	0.36935898661613464	0.005375443026423454	0.012127317488193512	1.7193104213220067e-05	0.18649294978457956	4.0	0.0	2169.807285042377	6.0	0.0	2103818
16	17.0	1.0	0.001	0.04135455528742674	0.32420000433921814	90.58948516845703	0.39874303340911865	0.007039485964924097	0.010924233123660088	1.717610030027572e-05	0.20206173102846425	4.0	0.0	2312.1299698230014	6.0	0.0	2103818
17	18.0	1.0	0.001	0.041082346003063354	0.33480000495910645	90.59851837158203	0.4238286018371582	0.009236263111233711	0.009541882202029228	1.715942198643461e-05	0.21582271263077882	4.0	0.0	2438.3821625981213	6.0	0.0	2103818
18	19.0	1.0	0.001	0.04081593855423252	0.34379997849464417	90.60779571533203	0.4432714879512787	0.01099441573023796	0.008072159253060818	1.714335121505428e-05	0.2268811637229031	4.0	0.0	2543.1448016274517	6.0	0.0	2103818
19	20.0	1.0	0.001	0.04052806958186459	0.35519999265670776	90.61722564697266	0.45628446340560913	0.011898806318640709	0.006638057995587587	1.7127911632996984e-05	0.23478115352373793	4.0	0.0	2624.3107800060775	6.0	0.0	2103818
20	21.0	1.0	0.001	0.040210011614509836	0.3633999824523926	90.62680053710938	0.46289607882499695	0.011837315745651722	0.005382466595619917	1.7112859495682642e-05	0.2395821192926334	4.0	0.0	2704.3516201654293	8.0	0.0	2103818
21	22.0	1.0	0.001	0.03986949117282082	0.37039998173713684	90.63655090332031	0.46394461393356323	0.010924991220235825	0.004437720403075218	1.7097840100177564e-05	0.2389977382453171	4.0	0.0	2780.5104369067108	8.0	5.0	2103818
22	23.0	1.0	0.001	0.0395235024604457	0.3789999783039093	90.64656066894531	0.4606010615825653	0.009391823783516884	0.003869891632348299	1.70825205714209e-05	0.23935513624379476	4.0	0.0	2821.112192630919	6.0	0.0	2103818
23	24.0	1.0	0.001	0.03919190482189348	0.3879999816417694	90.65692901611328	0.45448562502861023	0.007549777161329985	0.003620694624260068	1.706672446744051e-05	0.23872928678252883	4.0	0.0	2930.0497219001077	6.0	0.0	2103818
24	25.0	1.0	0.001	0.03888797110311423	0.39559999108314514	90.66771697998047	0.4470953941345215	0.005742134526371956	0.003538302844390273	1.7050440874299966e-05	0.23784249577152256	4.0	0.0	3040.7778609042966	5.0	0.0	2103818
25	26.0	1.0	0.001	0.038614097038125024	0.4041999876499176	90.67898559570312	0.43974003195762634	0.004367938730865717	0.003484581597149372	1.7033782569342293e-05	0.237442428936679	4.0	0.0	3157.4372418398293	5.0	0.0	2103818
26	27.0	1.0	0.001	0.03836294363496217	0.40959998965263367	90.69075012207031	0.43343767523765564	0.003783989930525422	0.003389794146642089	1.7016920537571423e-05	0.23797075766447692	4.0	0.0	3268.426295828978	5.0	0.0	2103818
27	28.0	1.0	0.001	0.03812284612622991	0.41839998960494995	90.7030258178711	0.4289661943912506	0.003942333627492189	0.0032447222620248795	1.699999484117143e-05	0.23979948954251776	4.0	0.0	3382.0189712579663	4.0	0.0	2103818
28	29.0	1.0	0.001	0.03788312992531765	0.42499998211860657	90.71580505371094	0.42672523856163025	0.0043838368728756905	0.0030749563593417406	1.6983110981527716e-05	0.24401960488997443	4.0	0.0	3524.1969274756334	5.0	1.0	2103818
29	30.0	1.0	0.001	0.03763743626359984	0.43140000104904175	90.72911834716797	0.42693573236465454	0.004713221453130245	0.0029187786858528852	1.6966305338428356e-05	0.24878954400902883	4.0	0.0	3678.6144313354334	5.0	0.0	2103818
30	31.0	1.0	0.001	0.03738362144809071	0.4375999867916107	90.74295043945312	0.4295974373817444	0.004775694105774164	0.002807591576129198	1.694956881692633e-05	0.25491230484330735	4.0	0.0	3842.088674811252	5.0	0.0	2103818
31	32.0	1.0	0.001	0.03712429832692877	0.4439999759197235	90.75732421875	0.4345861077308655	0.004531442187726498	0.002751381369307637	1.6932857761275955e-05	0.2623568714737919	4.0	0.0	4026.9426702093397	5.0	0.0	2103818
32	33.0	1.0	0.001	0.036862953291571784	0.45080000162124634	90.77226257324219	0.4415974020957947	0.004039212130010128	0.0027355209458619356	1.6916130334720947e-05	0.27110586638080686	4.0	0.0	4238.0719167146735	5.0	0.0	2103818
33	34.0	1.0	0.001	0.03660469065729707	0.4545999765396118	90.78772735595703	0.4501466155052185	0.003486339235678315	0.002729562344029546	1.6899361071409658e-05	0.2809479716228933	4.0	0.0	4477.206921163887	5.0	0.0	2103818
34	35.0	1.0	0.001	0.036352743984152176	0.46059998869895935	90.8037338256836	0.4595067799091339	0.003199860220775008	0.002705077640712261	1.688255179033149e-05	0.2916224726057455	4.0	0.0	4737.603230053217	5.0	0.0	2103818
35	36.0	1.0	0.001	0.03610571672322768	0.46879997849464417	90.82025146484375	0.46901267766952515	0.003408723045140505	0.002650744980201125	1.686573523329571e-05	0.30271899658005924	4.0	0.0	5013.875365472826	5.0	0.0	2103818
36	37.0	1.0	0.001	0.03586111872327027	0.4772000014781952	90.8372573852539	0.4777805507183075	0.003943991381675005	0.002576552564278245	1.6848964150995016e-05	0.31385075307271465	4.0	0.0	5289.469269166576	5.0	0.0	2103818
